distrito,metodo,desc.viva,vive,educ,religion,prop.muj.alf,prop.muj.mus.rezan
31,4,2,rural,ninguna,musul,0.2,0.63
31,1,0,rural,primaria,musul,0.2,0.63
31,4,0,rural,ninguna,musul,0.2,0.63
31,2,0,rural,sec.comp+,musul,0.2,0.63
31,4,3,rural,ninguna,musul,0.2,0.63
31,2,1,rural,ninguna,musul,0.2,0.63
31,4,3,rural,sec.comp+,musul,0.2,0.63
31,4,3,rural,sec.incomp,musul,0.2,0.63
31,2,1,rural,sec.comp+,musul,0.2,0.63
31,4,0,rural,sec.comp+,musul,0.2,0.63
31,4,3,rural,sec.incomp,musul,0.2,0.63
32,2,3,rural,ninguna,musul,0.14,0.5
32,4,0,rural,sec.comp+,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,2,rural,primaria,musul,0.14,0.5
32,4,2,rural,ninguna,musul,0.14,0.5
32,4,0,rural,ninguna,musul,0.14,0.5
32,3,3,rural,ninguna,musul,0.14,0.5
32,3,3,rural,ninguna,musul,0.14,0.5
32,4,0,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,2,2,rural,ninguna,musul,0.14,0.5
32,4,1,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,2,3,rural,ninguna,musul,0.14,0.5
32,4,2,rural,sec.comp+,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,0,rural,ninguna,musul,0.14,0.5
32,3,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,3,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,3,0,rural,primaria,musul,0.14,0.5
32,4,1,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,0,rural,ninguna,musul,0.14,0.5
32,4,2,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,primaria,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,3,rural,ninguna,musul,0.14,0.5
32,4,1,rural,ninguna,musul,0.14,0.5
32,4,0,rural,ninguna,musul,0.14,0.5
32,4,3,rural,primaria,musul,0.14,0.5
33,4,0,urbana,ninguna,hindu,0.18,0.55
33,4,2,urbana,ninguna,musul,0.18,0.55
33,4,2,urbana,ninguna,musul,0.18,0.55
33,1,3,urbana,ninguna,musul,0.18,0.55
33,2,2,urbana,sec.comp+,musul,0.18,0.55
33,3,3,urbana,ninguna,musul,0.18,0.55
33,1,3,urbana,sec.comp+,musul,0.18,0.55
33,2,1,urbana,sec.comp+,musul,0.18,0.55
33,1,3,urbana,primaria,musul,0.18,0.55
33,4,1,urbana,ninguna,hindu,0.18,0.55
33,3,3,urbana,ninguna,hindu,0.18,0.55
33,2,3,urbana,primaria,musul,0.18,0.55
33,4,1,rural,ninguna,musul,0.18,0.55
33,1,3,rural,sec.incomp,musul,0.18,0.55
33,4,2,rural,ninguna,musul,0.18,0.55
33,4,2,rural,ninguna,musul,0.18,0.55
33,4,1,rural,ninguna,musul,0.18,0.55
33,4,3,rural,ninguna,musul,0.18,0.55
33,4,2,rural,ninguna,musul,0.18,0.55
33,3,2,rural,sec.incomp,musul,0.18,0.55
33,4,3,rural,ninguna,musul,0.18,0.55
33,4,2,rural,sec.comp+,musul,0.18,0.55
34,3,2,urbana,sec.comp+,hindu,0.2,0.71
34,1,3,urbana,ninguna,hindu,0.2,0.71
34,4,3,urbana,primaria,hindu,0.2,0.71
34,3,0,urbana,sec.incomp,musul,0.2,0.71
34,4,0,urbana,sec.comp+,musul,0.2,0.71
34,4,3,urbana,sec.incomp,musul,0.2,0.71
34,3,3,urbana,sec.comp+,musul,0.2,0.71
34,2,0,urbana,sec.comp+,musul,0.2,0.71
34,3,3,urbana,primaria,hindu,0.2,0.71
34,4,2,urbana,primaria,musul,0.2,0.71
34,4,3,urbana,sec.comp+,musul,0.2,0.71
34,4,3,urbana,sec.comp+,musul,0.2,0.71
34,3,0,rural,ninguna,musul,0.2,0.71
34,1,1,rural,primaria,musul,0.2,0.71
34,1,2,rural,ninguna,musul,0.2,0.71
34,3,3,rural,sec.incomp,musul,0.2,0.71
34,3,0,rural,sec.incomp,musul,0.2,0.71
34,2,0,rural,ninguna,musul,0.2,0.71
34,4,2,rural,sec.comp+,musul,0.2,0.71
34,2,3,rural,sec.comp+,musul,0.2,0.71
34,3,3,rural,sec.incomp,musul,0.2,0.71
34,3,2,rural,primaria,musul,0.2,0.71
34,3,3,rural,ninguna,musul,0.2,0.71
34,4,2,rural,ninguna,musul,0.2,0.71
34,4,1,rural,ninguna,musul,0.2,0.71
34,1,3,rural,ninguna,musul,0.2,0.71
34,1,3,rural,ninguna,musul,0.2,0.71
34,1,2,rural,primaria,musul,0.2,0.71
34,4,1,rural,ninguna,musul,0.2,0.71
34,3,2,rural,primaria,musul,0.2,0.71
34,3,3,rural,ninguna,musul,0.2,0.71
34,4,0,rural,ninguna,musul,0.2,0.71
34,4,3,rural,ninguna,musul,0.2,0.71
34,3,1,rural,primaria,musul,0.2,0.71
34,1,3,rural,sec.incomp,musul,0.2,0.71
34,3,2,rural,sec.incomp,hindu,0.2,0.71
34,3,3,rural,ninguna,hindu,0.2,0.71
34,4,3,rural,sec.incomp,hindu,0.2,0.71
34,2,2,rural,ninguna,hindu,0.2,0.71
34,2,3,rural,sec.incomp,musul,0.2,0.71
35,3,0,urbana,sec.comp+,musul,0.11,0.44
35,4,1,urbana,ninguna,musul,0.11,0.44
35,4,0,urbana,sec.comp+,musul,0.11,0.44
35,2,1,urbana,primaria,musul,0.11,0.44
35,4,0,urbana,ninguna,musul,0.11,0.44
35,4,1,urbana,ninguna,musul,0.11,0.44
35,4,2,urbana,ninguna,musul,0.11,0.44
35,4,2,urbana,ninguna,musul,0.11,0.44
35,2,0,urbana,sec.comp+,musul,0.11,0.44
35,2,3,urbana,primaria,musul,0.11,0.44
35,2,3,urbana,primaria,musul,0.11,0.44
35,2,3,urbana,ninguna,musul,0.11,0.44
35,4,3,urbana,ninguna,musul,0.11,0.44
35,2,1,urbana,sec.comp+,hindu,0.11,0.44
35,2,1,urbana,sec.comp+,musul,0.11,0.44
35,4,0,urbana,primaria,musul,0.11,0.44
35,3,0,urbana,sec.comp+,hindu,0.11,0.44
35,4,1,urbana,ninguna,musul,0.11,0.44
35,2,2,urbana,ninguna,hindu,0.11,0.44
35,2,0,urbana,ninguna,hindu,0.11,0.44
35,4,0,urbana,ninguna,hindu,0.11,0.44
35,2,2,urbana,sec.comp+,musul,0.11,0.44
35,3,3,urbana,ninguna,hindu,0.11,0.44
35,4,0,urbana,sec.comp+,hindu,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,4,2,rural,ninguna,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,4,2,rural,ninguna,musul,0.11,0.44
35,4,1,rural,ninguna,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,1,3,rural,ninguna,musul,0.11,0.44
35,1,3,rural,ninguna,musul,0.11,0.44
35,2,0,rural,ninguna,musul,0.11,0.44
35,2,3,rural,ninguna,musul,0.11,0.44
35,2,2,rural,ninguna,musul,0.11,0.44
35,4,0,rural,ninguna,musul,0.11,0.44
35,2,1,rural,primaria,musul,0.11,0.44
35,2,0,rural,ninguna,musul,0.11,0.44
35,3,3,rural,ninguna,musul,0.11,0.44
35,3,2,rural,sec.comp+,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,4,2,rural,ninguna,hindu,0.11,0.44
35,4,0,rural,primaria,hindu,0.11,0.44
35,3,3,rural,ninguna,musul,0.11,0.44
35,3,2,rural,ninguna,musul,0.11,0.44
35,4,1,rural,ninguna,musul,0.11,0.44
35,3,0,rural,sec.comp+,musul,0.11,0.44
35,1,2,rural,ninguna,musul,0.11,0.44
35,4,2,rural,ninguna,musul,0.11,0.44
35,4,0,rural,ninguna,musul,0.11,0.44
35,2,2,rural,ninguna,musul,0.11,0.44
35,4,3,rural,primaria,musul,0.11,0.44
35,4,1,rural,ninguna,musul,0.11,0.44
35,4,0,rural,ninguna,musul,0.11,0.44
35,1,3,rural,ninguna,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,3,1,rural,sec.comp+,musul,0.11,0.44
35,1,3,rural,ninguna,musul,0.11,0.44
35,4,1,rural,ninguna,musul,0.11,0.44
35,2,3,rural,primaria,musul,0.11,0.44
35,4,3,rural,ninguna,musul,0.11,0.44
35,4,0,rural,ninguna,musul,0.11,0.44
36,4,3,urbana,ninguna,musul,0.09,0.23
36,4,3,urbana,ninguna,musul,0.09,0.23
36,4,0,urbana,sec.comp+,musul,0.09,0.23
36,2,2,urbana,ninguna,musul,0.09,0.23
36,4,0,urbana,ninguna,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,4,0,rural,ninguna,musul,0.09,0.23
36,4,2,rural,ninguna,musul,0.09,0.23
36,4,0,rural,ninguna,musul,0.09,0.23
36,4,1,rural,ninguna,musul,0.09,0.23
36,4,2,rural,ninguna,musul,0.09,0.23
36,2,2,rural,primaria,musul,0.09,0.23
36,4,0,rural,sec.comp+,musul,0.09,0.23
36,2,2,rural,primaria,musul,0.09,0.23
36,4,1,rural,sec.incomp,musul,0.09,0.23
36,4,2,rural,ninguna,musul,0.09,0.23
36,4,0,rural,ninguna,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,4,3,rural,sec.incomp,musul,0.09,0.23
36,1,3,rural,ninguna,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,3,3,rural,primaria,musul,0.09,0.23
36,4,1,rural,ninguna,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,4,3,rural,primaria,musul,0.09,0.23
36,4,3,rural,ninguna,hindu,0.09,0.23
36,4,2,rural,sec.incomp,musul,0.09,0.23
36,4,1,rural,ninguna,musul,0.09,0.23
36,4,1,rural,ninguna,musul,0.09,0.23
36,4,2,rural,sec.incomp,musul,0.09,0.23
36,4,3,rural,ninguna,musul,0.09,0.23
36,2,1,rural,sec.comp+,musul,0.09,0.23
36,4,2,rural,ninguna,musul,0.09,0.23
36,2,1,rural,primaria,musul,0.09,0.23
37,1,1,rural,sec.comp+,hindu,0.09,0.49
37,1,2,rural,ninguna,hindu,0.09,0.49
37,2,0,rural,sec.comp+,hindu,0.09,0.49
37,4,3,rural,ninguna,hindu,0.09,0.49
37,4,2,rural,ninguna,hindu,0.09,0.49
37,3,2,rural,ninguna,hindu,0.09,0.49
37,1,3,rural,ninguna,hindu,0.09,0.49
37,3,2,rural,ninguna,hindu,0.09,0.49
37,2,2,rural,sec.comp+,hindu,0.09,0.49
37,2,0,rural,sec.incomp,hindu,0.09,0.49
37,1,3,rural,primaria,hindu,0.09,0.49
37,4,1,rural,ninguna,musul,0.09,0.49
37,4,0,rural,ninguna,musul,0.09,0.49
37,4,3,rural,ninguna,musul,0.09,0.49
37,4,3,rural,ninguna,hindu,0.09,0.49
37,4,3,rural,ninguna,musul,0.09,0.49
37,2,3,rural,sec.incomp,musul,0.09,0.49
37,2,0,rural,ninguna,musul,0.09,0.49
38,2,3,urbana,ninguna,musul,0.3,0.55
38,4,3,urbana,primaria,musul,0.3,0.55
38,2,3,urbana,primaria,musul,0.3,0.55
38,3,3,urbana,sec.comp+,musul,0.3,0.55
38,4,3,urbana,sec.comp+,musul,0.3,0.55
38,2,0,urbana,primaria,musul,0.3,0.55
38,1,3,urbana,ninguna,musul,0.3,0.55
38,4,3,urbana,primaria,musul,0.3,0.55
38,4,2,urbana,primaria,musul,0.3,0.55
38,4,0,urbana,sec.comp+,hindu,0.3,0.55
38,4,1,urbana,ninguna,musul,0.3,0.55
38,4,3,rural,primaria,musul,0.3,0.55
38,4,3,rural,ninguna,musul,0.3,0.55
38,4,0,rural,ninguna,musul,0.3,0.55
38,4,3,rural,ninguna,musul,0.3,0.55
38,4,3,rural,primaria,musul,0.3,0.55
38,4,3,rural,ninguna,hindu,0.3,0.55
38,4,0,rural,ninguna,hindu,0.3,0.55
39,4,3,urbana,ninguna,musul,0.13,0.43
39,2,1,urbana,ninguna,musul,0.13,0.43
39,3,1,urbana,ninguna,musul,0.13,0.43
39,1,3,urbana,ninguna,musul,0.13,0.43
39,1,2,rural,ninguna,musul,0.13,0.43
39,4,3,rural,ninguna,musul,0.13,0.43
39,4,3,rural,primaria,musul,0.13,0.43
39,2,0,rural,sec.comp+,musul,0.13,0.43
39,4,3,rural,ninguna,musul,0.13,0.43
39,4,1,rural,ninguna,musul,0.13,0.43
39,3,3,rural,sec.comp+,hindu,0.13,0.43
39,2,0,rural,sec.comp+,hindu,0.13,0.43
39,4,3,rural,sec.comp+,musul,0.13,0.43
39,2,0,rural,sec.comp+,musul,0.13,0.43
39,1,2,rural,primaria,hindu,0.13,0.43
39,3,0,rural,ninguna,hindu,0.13,0.43
39,1,1,rural,ninguna,hindu,0.13,0.43
39,3,3,rural,ninguna,hindu,0.13,0.43
39,1,2,rural,sec.incomp,hindu,0.13,0.43
39,4,0,rural,sec.incomp,musul,0.13,0.43
39,2,1,rural,ninguna,musul,0.13,0.43
39,2,3,rural,ninguna,hindu,0.13,0.43
39,4,3,rural,ninguna,musul,0.13,0.43
39,4,0,rural,sec.incomp,musul,0.13,0.43
39,4,0,rural,ninguna,hindu,0.13,0.43
39,2,0,rural,ninguna,hindu,0.13,0.43
39,4,3,rural,ninguna,hindu,0.13,0.43
39,4,3,rural,primaria,hindu,0.13,0.43
39,2,0,rural,sec.incomp,hindu,0.13,0.43
39,1,2,rural,ninguna,hindu,0.13,0.43
39,4,0,rural,primaria,hindu,0.13,0.43
39,4,3,rural,primaria,hindu,0.13,0.43
39,1,3,rural,sec.incomp,hindu,0.13,0.43
39,4,0,rural,sec.comp+,hindu,0.13,0.43
39,3,1,rural,ninguna,hindu,0.13,0.43
39,4,3,rural,ninguna,hindu,0.13,0.43
39,2,0,rural,sec.comp+,hindu,0.13,0.43
39,2,3,rural,sec.incomp,hindu,0.13,0.43
40,4,3,urbana,ninguna,musul,0.16,0.43
40,4,2,urbana,ninguna,musul,0.16,0.43
40,4,3,urbana,ninguna,musul,0.16,0.43
40,4,3,urbana,ninguna,musul,0.16,0.43
40,4,0,urbana,primaria,musul,0.16,0.43
40,1,0,urbana,ninguna,musul,0.16,0.43
40,1,0,urbana,ninguna,musul,0.16,0.43
40,4,0,urbana,sec.comp+,musul,0.16,0.43
40,2,3,urbana,ninguna,musul,0.16,0.43
40,4,0,urbana,ninguna,musul,0.16,0.43
40,2,3,urbana,sec.comp+,musul,0.16,0.43
40,2,1,urbana,sec.incomp,musul,0.16,0.43
40,4,0,urbana,primaria,musul,0.16,0.43
40,2,1,urbana,sec.incomp,musul,0.16,0.43
40,4,0,urbana,sec.incomp,musul,0.16,0.43
40,4,0,urbana,sec.comp+,musul,0.16,0.43
40,3,1,urbana,sec.comp+,musul,0.16,0.43
40,1,3,urbana,primaria,musul,0.16,0.43
40,3,0,urbana,ninguna,hindu,0.16,0.43
40,1,2,urbana,sec.incomp,musul,0.16,0.43
40,2,3,urbana,sec.comp+,musul,0.16,0.43
40,4,3,urbana,ninguna,musul,0.16,0.43
40,2,0,urbana,sec.comp+,hindu,0.16,0.43
40,4,0,urbana,ninguna,hindu,0.16,0.43
40,4,3,urbana,ninguna,hindu,0.16,0.43
40,1,3,urbana,sec.comp+,musul,0.16,0.43
40,4,0,urbana,sec.comp+,musul,0.16,0.43
40,2,0,urbana,sec.comp+,musul,0.16,0.43
40,2,3,urbana,sec.comp+,musul,0.16,0.43
40,4,3,urbana,sec.comp+,musul,0.16,0.43
40,4,0,urbana,primaria,musul,0.16,0.43
40,2,1,urbana,sec.comp+,hindu,0.16,0.43
40,2,2,urbana,sec.comp+,musul,0.16,0.43
40,3,0,urbana,ninguna,musul,0.16,0.43
40,4,3,urbana,sec.comp+,musul,0.16,0.43
40,2,1,urbana,ninguna,musul,0.16,0.43
40,4,1,urbana,primaria,musul,0.16,0.43
40,4,0,urbana,primaria,musul,0.16,0.43
40,4,0,urbana,ninguna,musul,0.16,0.43
40,2,2,urbana,sec.incomp,musul,0.16,0.43
40,4,1,urbana,sec.comp+,musul,0.16,0.43
40,2,0,urbana,sec.comp+,musul,0.16,0.43
40,4,3,urbana,sec.incomp,musul,0.16,0.43
40,3,1,urbana,sec.comp+,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
40,1,3,rural,primaria,musul,0.16,0.43
40,1,3,rural,primaria,musul,0.16,0.43
40,4,3,rural,primaria,musul,0.16,0.43
40,4,0,rural,ninguna,musul,0.16,0.43
40,4,1,rural,ninguna,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
40,3,3,rural,ninguna,musul,0.16,0.43
40,4,0,rural,sec.comp+,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
40,4,3,rural,primaria,musul,0.16,0.43
40,3,3,rural,primaria,musul,0.16,0.43
40,3,0,rural,sec.comp+,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
40,4,3,rural,ninguna,musul,0.16,0.43
41,4,3,urbana,sec.comp+,musul,0.14,0.52
41,4,3,urbana,ninguna,musul,0.14,0.52
41,4,0,urbana,ninguna,musul,0.14,0.52
41,4,1,rural,ninguna,musul,0.14,0.52
41,2,3,rural,ninguna,musul,0.14,0.52
41,2,3,rural,ninguna,musul,0.14,0.52
41,1,3,rural,ninguna,musul,0.14,0.52
41,1,2,rural,ninguna,musul,0.14,0.52
41,2,1,rural,primaria,musul,0.14,0.52
41,3,0,rural,ninguna,musul,0.14,0.52
41,3,3,rural,sec.incomp,musul,0.14,0.52
41,4,0,rural,ninguna,musul,0.14,0.52
41,4,0,rural,primaria,musul,0.14,0.52
41,4,3,rural,ninguna,musul,0.14,0.52
41,4,3,rural,primaria,musul,0.14,0.52
41,1,3,rural,ninguna,musul,0.14,0.52
41,4,3,rural,ninguna,musul,0.14,0.52
41,4,2,rural,ninguna,musul,0.14,0.52
41,1,1,rural,ninguna,musul,0.14,0.52
41,4,3,rural,ninguna,musul,0.14,0.52
41,4,3,rural,primaria,musul,0.14,0.52
41,4,1,rural,ninguna,musul,0.14,0.52
41,2,2,rural,ninguna,musul,0.14,0.52
41,2,0,rural,ninguna,musul,0.14,0.52
41,3,0,rural,primaria,musul,0.14,0.52
41,4,0,rural,ninguna,musul,0.14,0.52
41,3,2,rural,sec.incomp,musul,0.14,0.52
41,4,0,rural,ninguna,musul,0.14,0.52
41,4,1,rural,sec.comp+,hindu,0.14,0.52
41,4,2,rural,primaria,hindu,0.14,0.52
41,4,2,rural,ninguna,hindu,0.14,0.52
41,2,1,rural,sec.comp+,hindu,0.14,0.52
41,4,3,rural,ninguna,hindu,0.14,0.52
41,4,1,rural,sec.comp+,hindu,0.14,0.52
41,1,3,rural,sec.comp+,hindu,0.14,0.52
41,2,1,rural,sec.comp+,hindu,0.14,0.52
41,2,1,rural,sec.comp+,hindu,0.14,0.52
41,4,0,rural,ninguna,hindu,0.14,0.52
42,4,1,urbana,ninguna,hindu,0.07,0.34
42,1,3,urbana,primaria,hindu,0.07,0.34
42,2,1,urbana,sec.comp+,musul,0.07,0.34
42,4,0,urbana,ninguna,hindu,0.07,0.34
42,4,1,urbana,primaria,musul,0.07,0.34
42,4,1,urbana,ninguna,musul,0.07,0.34
42,4,0,rural,ninguna,musul,0.07,0.34
42,1,2,rural,ninguna,hindu,0.07,0.34
42,3,3,rural,ninguna,musul,0.07,0.34
42,1,3,rural,ninguna,musul,0.07,0.34
42,1,1,rural,ninguna,musul,0.07,0.34
42,2,3,rural,ninguna,musul,0.07,0.34
42,1,1,rural,ninguna,musul,0.07,0.34
43,4,0,urbana,sec.comp+,musul,0.05,0.23
43,2,1,urbana,sec.comp+,hindu,0.05,0.23
43,4,0,urbana,primaria,hindu,0.05,0.23
43,2,0,urbana,sec.comp+,hindu,0.05,0.23
43,2,1,urbana,sec.comp+,hindu,0.05,0.23
43,4,2,urbana,primaria,musul,0.05,0.23
43,4,3,urbana,ninguna,hindu,0.05,0.23
43,1,2,urbana,ninguna,hindu,0.05,0.23
43,4,0,urbana,ninguna,hindu,0.05,0.23
43,1,2,urbana,ninguna,hindu,0.05,0.23
43,1,2,urbana,ninguna,hindu,0.05,0.23
43,4,1,urbana,sec.comp+,musul,0.05,0.23
43,2,0,urbana,sec.comp+,musul,0.05,0.23
43,3,1,urbana,sec.incomp,musul,0.05,0.23
43,2,2,urbana,sec.comp+,musul,0.05,0.23
43,4,3,urbana,ninguna,musul,0.05,0.23
43,2,1,urbana,sec.comp+,musul,0.05,0.23
43,4,2,urbana,ninguna,musul,0.05,0.23
43,2,3,urbana,ninguna,musul,0.05,0.23
43,3,1,urbana,sec.comp+,musul,0.05,0.23
43,2,3,urbana,sec.incomp,musul,0.05,0.23
43,2,2,urbana,sec.incomp,musul,0.05,0.23
43,2,0,urbana,sec.comp+,musul,0.05,0.23
43,1,1,rural,sec.incomp,musul,0.05,0.23
43,2,1,rural,ninguna,musul,0.05,0.23
43,4,0,rural,ninguna,musul,0.05,0.23
43,4,1,rural,ninguna,musul,0.05,0.23
43,4,0,rural,primaria,musul,0.05,0.23
43,1,2,rural,ninguna,musul,0.05,0.23
43,2,0,rural,sec.comp+,musul,0.05,0.23
43,1,2,rural,ninguna,musul,0.05,0.23
43,1,1,rural,ninguna,musul,0.05,0.23
43,4,2,rural,ninguna,musul,0.05,0.23
43,2,0,rural,sec.comp+,musul,0.05,0.23
43,3,3,rural,ninguna,musul,0.05,0.23
43,1,1,rural,primaria,musul,0.05,0.23
43,4,0,rural,ninguna,musul,0.05,0.23
43,2,3,rural,sec.incomp,musul,0.05,0.23
43,1,3,rural,ninguna,musul,0.05,0.23
43,1,2,rural,ninguna,musul,0.05,0.23
43,4,1,rural,sec.incomp,musul,0.05,0.23
43,4,0,rural,sec.incomp,musul,0.05,0.23
43,4,3,rural,ninguna,musul,0.05,0.23
43,2,3,rural,ninguna,musul,0.05,0.23
43,3,3,rural,ninguna,musul,0.05,0.23
43,4,3,rural,ninguna,musul,0.05,0.23
43,1,2,rural,ninguna,musul,0.05,0.23
43,4,3,rural,ninguna,musul,0.05,0.23
43,4,0,rural,ninguna,musul,0.05,0.23
43,2,0,rural,primaria,musul,0.05,0.23
43,4,3,rural,sec.comp+,musul,0.05,0.23
43,4,0,rural,primaria,musul,0.05,0.23
43,4,3,rural,ninguna,musul,0.05,0.23
43,4,3,rural,ninguna,musul,0.05,0.23
43,4,0,rural,ninguna,musul,0.05,0.23
43,4,0,rural,primaria,musul,0.05,0.23
43,2,1,rural,ninguna,musul,0.05,0.23
43,3,3,rural,ninguna,musul,0.05,0.23
43,1,2,rural,ninguna,musul,0.05,0.23
43,3,2,rural,ninguna,musul,0.05,0.23
43,4,1,rural,ninguna,musul,0.05,0.23
43,3,3,rural,ninguna,musul,0.05,0.23
43,4,0,rural,ninguna,musul,0.05,0.23
43,3,2,rural,ninguna,musul,0.05,0.23
43,1,3,rural,ninguna,musul,0.05,0.23
43,4,0,rural,sec.incomp,musul,0.05,0.23
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,1,3,rural,ninguna,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,3,rural,sec.comp+,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,1,2,rural,ninguna,musul,0.17,0.5
44,4,0,rural,sec.comp+,musul,0.17,0.5
44,3,3,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,3,0,rural,ninguna,musul,0.17,0.5
44,4,0,rural,sec.comp+,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,1,3,rural,primaria,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,2,rural,ninguna,musul,0.17,0.5
44,4,1,rural,primaria,musul,0.17,0.5
44,4,1,rural,ninguna,musul,0.17,0.5
44,4,1,rural,ninguna,musul,0.17,0.5
44,4,2,rural,ninguna,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,0,rural,ninguna,musul,0.17,0.5
44,4,2,rural,primaria,musul,0.17,0.5
44,4,1,rural,sec.comp+,musul,0.17,0.5
44,2,2,rural,sec.comp+,hindu,0.17,0.5
44,4,0,rural,ninguna,hindu,0.17,0.5
44,1,1,rural,primaria,musul,0.17,0.5
44,4,3,rural,ninguna,musul,0.17,0.5
44,4,1,rural,ninguna,musul,0.17,0.5
45,2,0,urbana,ninguna,musul,0.12,0.45
45,1,1,urbana,ninguna,musul,0.12,0.45
45,4,0,urbana,sec.comp+,musul,0.12,0.45
45,2,1,urbana,sec.comp+,musul,0.12,0.45
45,2,2,urbana,sec.incomp,musul,0.12,0.45
45,2,2,urbana,sec.incomp,musul,0.12,0.45
45,4,0,urbana,ninguna,musul,0.12,0.45
45,2,1,urbana,ninguna,musul,0.12,0.45
45,3,3,urbana,sec.comp+,musul,0.12,0.45
45,3,1,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,1,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,ninguna,hindu,0.12,0.45
45,4,2,rural,ninguna,hindu,0.12,0.45
45,3,1,rural,ninguna,hindu,0.12,0.45
45,3,1,rural,primaria,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,ninguna,hindu,0.12,0.45
45,1,1,rural,primaria,hindu,0.12,0.45
45,4,1,rural,ninguna,hindu,0.12,0.45
45,4,2,rural,ninguna,hindu,0.12,0.45
45,4,2,rural,sec.incomp,hindu,0.12,0.45
45,4,2,rural,ninguna,hindu,0.12,0.45
45,4,2,rural,ninguna,hindu,0.12,0.45
45,4,1,rural,sec.incomp,hindu,0.12,0.45
45,1,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,ninguna,hindu,0.12,0.45
45,4,1,rural,ninguna,hindu,0.12,0.45
45,3,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,ninguna,hindu,0.12,0.45
45,2,2,rural,ninguna,musul,0.12,0.45
45,4,3,rural,primaria,musul,0.12,0.45
45,1,3,rural,sec.incomp,musul,0.12,0.45
45,2,3,rural,sec.incomp,musul,0.12,0.45
45,3,1,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,ninguna,hindu,0.12,0.45
45,4,3,rural,sec.incomp,hindu,0.12,0.45
45,4,1,rural,ninguna,hindu,0.12,0.45
45,4,2,rural,ninguna,hindu,0.12,0.45
45,1,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,ninguna,hindu,0.12,0.45
45,3,3,rural,ninguna,hindu,0.12,0.45
45,4,0,rural,primaria,hindu,0.12,0.45
